Edge_Name,Global_Saliency_Mean,Global_Contrib_Mean,Contrib_Std,Robustness_Z_Score,PD_Contrib_Mean,HC_Contrib_Mean,Prodromal_Contrib_Mean,Contrastive_Delta_C
cc_mid_anterior <-> rh_supramarginal,4.549478163266003e-06,-4.75613278093092e-08,4.717098073901197e-06,-0.010061421841848443,-0.0,0.0,0.0,-0.0
fourth_ventricle <-> left_putamen,4.52817449183116e-06,2.357425605776861e-07,7.965678882015254e-06,0.02955767954866807,0.0,1e-06,0.0,-1e-06
lh_paracentral <-> right_cerebellum_white_matter,4.524548127305474e-06,1.658239715029237e-08,1.5983893721029012e-06,0.01030993951956521,0.0,0.0,0.0,-0.0
lh_pericalcarine <-> rh_rostralanteriorcingulate,4.524087976125393e-06,-2.342579896509044e-07,7.157684233202584e-06,-0.032682520885303545,-0.0,-2e-06,0.0,2e-06
lh_paracentral <-> lh_posteriorcingulate,4.5210598370196365e-06,-1.220346702678497e-07,2.7101032143567844e-06,-0.04486398516929326,-0.0,-1e-06,0.0,1e-06
left_pallidum <-> lh_rostralanteriorcingulate,4.514944517273414e-06,-1.221530929500802e-07,8.676036172242142e-06,-0.014063157293823313,-0.0,-2e-06,0.0,2e-06
lh_frontalpole <-> rh_posteriorcingulate,4.51436171034344e-06,-7.281672332170642e-08,3.901526238351572e-06,-0.018615936308379065,-0.0,-0.0,0.0,0.0
lh_corpuscallosum <-> lh_paracentral,4.513731786819029e-06,-7.631440371454695e-08,2.030409386489919e-06,-0.03740151570554638,-0.0,-0.0,0.0,0.0
rh_entorhinal <-> right_cerebellum_cortex,4.50640092978833e-06,6.476974182957104e-08,4.002296788082815e-06,0.01614280928119472,0.0,0.0,0.0,-0.0
rh_caudalanteriorcingulate <-> right_cerebellum_white_matter,4.494294181868542e-06,-4.9235360001410653e-08,1.792438373071132e-06,-0.02731597414757637,-0.0,-0.0,0.0,0.0
cc_anterior <-> rh_pericalcarine,4.492598269239403e-06,-1.41249506924304e-07,4.3662152693050784e-06,-0.03227663591300749,-0.0,-0.0,0.0,0.0
lh_postcentral <-> right_cerebellum_cortex,4.472449284102698e-06,3.3370784333439336e-08,1.8360869365630403e-06,0.0180764966549016,0.0,0.0,0.0,-0.0
brain_stem <-> rh_fusiform,4.466252092120311e-06,7.869862406295488e-08,4.3217452065164e-06,0.018167879298294304,0.0,1e-06,0.0,-1e-06
fourth_ventricle <-> rh_unknown,4.45701621770632e-06,1.3116915646067574e-07,5.243941605347424e-06,0.02496585731504376,0.0,1e-06,0.0,-0.0
lh_transversetemporal <-> rh_superiorfrontal,4.433906768044903e-06,-2.816070979421833e-07,8.241703954127764e-06,-0.03412714507302634,-0.0,-1e-06,0.0,1e-06
rh_parahippocampal <-> right_cerebellum_cortex,4.432647855825489e-06,-3.7131335434917737e-08,3.964777384959606e-06,-0.009341739634380829,-0.0,0.0,0.0,-0.0
rh_lateralorbitofrontal <-> right_cerebellum_cortex,4.424325446423827e-06,4.543153178279472e-08,4.65646268922708e-06,0.009735753783626561,-0.0,1e-06,0.0,-1e-06
rh_cuneus <-> rh_superiorfrontal,4.4199704533322515e-06,-1.452018908964695e-07,4.823651019833021e-06,-0.03003979606733908,-0.0,-1e-06,0.0,1e-06
lh_insula <-> right_cerebellum_white_matter,4.40877873883478e-06,6.270159026362886e-08,2.229535017456842e-06,0.02799759314986339,0.0,0.0,0.0,-0.0
brain_stem <-> lh_posteriorcingulate,4.4035092259980455e-06,2.564595421873842e-07,1.1257324562116001e-05,0.022761352153613756,0.0,2e-06,0.0,-1e-06
brain_stem <-> rh_lateraloccipital,4.396802237368981e-06,1.534107516303681e-07,7.5348221004444555e-06,0.020333249689390407,0.0,0.0,0.0,0.0
cc_anterior <-> lh_lateralorbitofrontal,4.381679712658685e-06,-1.3143957887073343e-07,5.026622144474405e-06,-0.026096771824531968,-0.0,0.0,0.0,-0.0
left_accumbens_area <-> right_cerebellum_cortex,4.3739507381179915e-06,1.9887075869563606e-07,8.380682168667685e-06,0.023701381448847533,0.0,0.0,0.0,0.0
fourth_ventricle <-> left_pallidum,4.368254107493761e-06,2.015725384866228e-07,6.459404670460425e-06,0.031157818803175436,0.0,1e-06,0.0,-1e-06
lh_transversetemporal <-> right_cerebellum_white_matter,4.355501433030427e-06,1.620737568555682e-08,6.901844340346376e-07,0.02314729505219914,0.0,0.0,0.0,-0.0
rh_lateralorbitofrontal <-> right_amygdala,4.314795785674246e-06,4.894806129124525e-09,3.357958660493202e-06,0.0014533450741369054,0.0,0.0,0.0,0.0
rh_frontalpole <-> rh_transversetemporal,4.301756288601636e-06,-8.911273438611665e-08,6.176939492208809e-06,-0.014403362841730714,-0.0,-1e-06,0.0,1e-06
lh_lingual <-> right_ventraldc,4.297789665416915e-06,1.4391195660475328e-07,4.596826756442931e-06,0.031238847087853596,0.0,0.0,0.0,0.0
rh_caudalanteriorcingulate <-> rh_inferiortemporal,4.295944755073735e-06,-5.362894302556703e-08,3.6476953158420675e-06,-0.014661949231608068,0.0,-1e-06,0.0,1e-06
lh_paracentral <-> lh_supramarginal,4.290134485981912e-06,3.408413147226792e-09,2.0413069715004663e-06,0.0016615812233766484,0.0,-0.0,0.0,0.0
lh_paracentral <-> rh_corpuscallosum,4.2854923705225075e-06,-6.648099426204541e-08,1.8120899303069883e-06,-0.036486121324892345,-0.0,-1e-06,0.0,0.0
lh_precentral <-> lh_superiorfrontal,4.278971940716764e-06,-2.7442860648100098e-08,2.549883632675072e-06,-0.010720354744962518,0.0,-1e-06,0.0,1e-06
right_cerebellum_white_matter <-> right_ventraldc,4.25367773626495e-06,8.947947194445738e-08,2.74013771048232e-06,0.032536360489658696,0.0,0.0,0.0,-0.0
lh_posteriorcingulate <-> rh_superiorparietal,4.251162418642182e-06,-8.767229251696315e-08,2.033315828198268e-06,-0.04290687289114275,-0.0,-1e-06,0.0,0.0
cc_central <-> right_cerebellum_white_matter,4.239242225458099e-06,1.5475856299700226e-07,5.192951007099639e-06,0.029744382137334734,0.0,0.0,0.0,0.0
lh_inferiorparietal <-> rh_paracentral,4.212308813157676e-06,-9.212331008895714e-08,3.3605016420923762e-06,-0.027332225250532097,-0.0,-0.0,0.0,0.0
left_vessel <-> lh_lingual,4.191701728824442e-06,2.501305184370231e-07,9.037242195678079e-06,0.02764715623027224,0.0,1e-06,0.0,-1e-06
rh_lingual <-> right_ventraldc,4.189984008760543e-06,1.54510196514732e-07,4.065366652047971e-06,0.037913201364860476,0.0,0.0,0.0,0.0
right_accumbens_area <-> right_cerebellum_white_matter,4.181928722508782e-06,-1.041924028204142e-09,3.0389461246730446e-06,-0.0003417325153017826,-0.0,0.0,0.0,-0.0
lh_parsorbitalis <-> lh_superiorfrontal,4.173664782503236e-06,-7.541078487653128e-08,2.6479821554486196e-06,-0.028371441366506576,-0.0,-1e-06,0.0,1e-06
rh_medialorbitofrontal <-> right_cerebellum_cortex,4.163594279448721e-06,9.645812617722665e-09,2.148357278363313e-06,0.004469052790480131,-0.0,0.0,0.0,-0.0
lh_caudalmiddlefrontal <-> lh_superiortemporal,4.14677131711767e-06,-2.45287237056245e-07,6.326958742251309e-06,-0.03870740634948534,-0.0,-0.0,0.0,-0.0
lh_lateraloccipital <-> lh_precuneus,4.134373562231709e-06,4.533221326642064e-08,1.5715005273120658e-06,0.02866405194531786,0.0,-0.0,0.0,0.0
lh_inferiortemporal <-> rh_rostralanteriorcingulate,4.130450030701577e-06,-1.2880381161883544e-07,4.627967529821508e-06,-0.027771607021964736,0.0,-2e-06,0.0,2e-06
lh_parsopercularis <-> lh_precuneus,4.113957418646831e-06,3.3510213745941066e-08,1.9763869871194115e-06,0.01686993217496677,0.0,-0.0,0.0,0.0
rh_postcentral <-> rh_rostralanteriorcingulate,4.100437779223707e-06,-1.3786557280994369e-07,5.235137724711849e-06,-0.026284452391098573,-0.0,-1e-06,0.0,1e-06
left_amygdala <-> rh_caudalanteriorcingulate,4.095986296578872e-06,-1.0301431483187e-07,6.271342163827234e-06,-0.016400048293039204,-0.0,0.0,0.0,-0.0
rh_rostralanteriorcingulate <-> rh_superiorparietal,4.092941460921691e-06,-7.001209466787681e-08,5.865404647113284e-06,-0.011916131547173572,-0.0,0.0,0.0,-0.0
cc_mid_anterior <-> lh_superiorparietal,4.086460839051837e-06,-8.602069867899108e-09,3.0350149385677314e-06,-0.0028249680351142125,-0.0,-0.0,0.0,0.0
lh_posteriorcingulate <-> rh_corpuscallosum,4.0767839189779275e-06,-1.0552100451782059e-07,2.4456789595293314e-06,-0.04297019531333417,-0.0,-1e-06,0.0,1e-06
lh_frontalpole <-> rh_temporalpole,4.058488444529808e-06,6.91415351106838e-08,5.02650265932857e-06,0.013728084702312309,0.0,0.0,0.0,0.0
lh_superiorparietal <-> rh_superiorfrontal,3.984843130914097e-06,-1.4843561259337722e-07,5.601906519038923e-06,-0.026450122091270657,-0.0,-0.0,0.0,0.0
lh_medialorbitofrontal <-> right_cerebellum_cortex,3.981684013670973e-06,1.278629452203531e-07,7.432307540401289e-06,0.017180551129637775,0.0,1e-06,0.0,-1e-06
rh_frontalpole <-> rh_medialorbitofrontal,3.966142355651012e-06,-1.7847706191688652e-08,2.4318613436843264e-06,-0.007309058001122905,-0.0,0.0,0.0,-1e-06
lh_lateralorbitofrontal <-> rh_superiorfrontal,3.9549545380147344e-06,-1.0814690656244078e-07,5.6091313439024595e-06,-0.019246196599372115,-0.0,-0.0,0.0,0.0
lh_superiortemporal <-> right_amygdala,3.947690614343931e-06,9.4266057230891e-08,3.087901573715974e-06,0.03042900330684736,0.0,0.0,0.0,-0.0
lh_bankssts <-> lh_caudalmiddlefrontal,3.929271617571192e-06,-2.2516247083521864e-07,6.016806608290781e-06,-0.0373601619347589,-0.0,-0.0,0.0,-0.0
lh_lateraloccipital <-> lh_pericalcarine,3.925348576555057e-06,1.0392582366416156e-07,2.7044284725695846e-06,0.03828644766821993,0.0,0.0,0.0,0.0
lh_fusiform <-> right_cerebellum_cortex,3.921904725772814e-06,3.4727640717492694e-08,3.075674599674871e-06,0.011254472756509015,0.0,0.0,0.0,0.0
lh_inferiorparietal <-> rh_postcentral,3.920267025956689e-06,-1.4198102151785588e-07,9.252901645116698e-06,-0.015327920662172501,-0.0,-1e-06,0.0,1e-06
lh_lingual <-> lh_posteriorcingulate,3.903117078820362e-06,2.6182233579831775e-07,1.285920697163344e-05,0.020344869452751185,0.0,0.0,0.0,0.0
lh_caudalmiddlefrontal <-> lh_superiorparietal,3.899068245489834e-06,-2.4627480263844834e-08,2.629842413549805e-06,-0.009329147883008735,-0.0,-0.0,0.0,0.0
rh_entorhinal <-> rh_lateraloccipital,3.889246520234014e-06,1.6833548679063185e-07,7.796148237368503e-06,0.02156447477961022,0.0,2e-06,0.0,-2e-06
fourth_ventricle <-> optic_chiasm,3.887664198383605e-06,1.403981355763514e-07,6.15775491542586e-06,0.022763248135104837,0.0,1e-06,0.0,-0.0
rh_rostralanteriorcingulate <-> rh_temporalpole,3.88592816852225e-06,-1.8813296241220864e-07,5.978809686602847e-06,-0.03141408264033969,-0.0,-1e-06,0.0,1e-06
brain_stem <-> lh_medialorbitofrontal,3.879791345187438e-06,9.395994362584838e-08,7.495976013060201e-06,0.01251801810482215,0.0,0.0,0.0,-0.0
lh_superiortemporal <-> rh_paracentral,3.8792376257374545e-06,-1.0199407203326156e-07,3.2421218783174656e-06,-0.03136231538961563,-0.0,-0.0,0.0,0.0
rh_paracentral <-> rh_paracentral,3.874904986458729e-06,-2.4980269873605025e-08,2.1609239727895047e-06,-0.011506745600817566,-0.0,-0.0,0.0,0.0
left_putamen <-> rh_superiorfrontal,3.868708393993449e-06,-9.083190376558912e-08,5.6318640442640784e-06,-0.016099626480353655,-0.0,-0.0,0.0,0.0
lh_caudalanteriorcingulate <-> lh_caudalmiddlefrontal,3.856326834244605e-06,-3.6946025378479424e-08,1.2085870356671041e-06,-0.03031874154007692,-0.0,-0.0,0.0,0.0
fourth_ventricle <-> rh_temporalpole,3.852651451020205e-06,8.95749130240495e-08,7.4645648244362626e-06,0.011983963632398533,0.0,1e-06,0.0,-1e-06
lh_isthmuscingulate <-> right_cerebellum_white_matter,3.8435820325309134e-06,1.5043451367432255e-07,4.468899210207264e-06,0.03358738534046206,0.0,0.0,0.0,-0.0
lh_medialorbitofrontal <-> rh_entorhinal,3.836454667956725e-06,1.5358771783934577e-07,5.1777164987329435e-06,0.029606035309920713,0.0,0.0,0.0,-0.0
lh_unknown <-> rh_caudalanteriorcingulate,3.828616875610994e-06,-6.640410065778582e-08,5.300437670274173e-06,-0.012504449685849987,-0.0,0.0,0.0,-0.0
left_cerebellum_cortex <-> rh_superiorfrontal,3.82360397517151e-06,-7.496909405445342e-08,2.261365964329182e-06,-0.03300617127834552,-0.0,-0.0,0.0,0.0
lh_lingual <-> rh_rostralmiddlefrontal,3.821465519452223e-06,1.1070325976862897e-07,9.716713299420716e-06,0.011381363504897591,0.0,0.0,0.0,0.0
lh_lingual <-> rh_precentral,3.807113439626015e-06,2.569743965783816e-07,1.1639739891014794e-05,0.022058380614710608,0.0,1e-06,0.0,-1e-06
lh_bankssts <-> rh_posteriorcingulate,3.804829268548847e-06,-2.3873037313119192e-08,2.5824805055649737e-06,-0.009208569654380716,-0.0,0.0,0.0,-0.0
lh_posteriorcingulate <-> lh_supramarginal,3.791029651911776e-06,-3.884960170658944e-08,2.256802635842325e-06,-0.017138502087612605,-0.0,-0.0,0.0,0.0
rh_parsorbitalis <-> rh_rostralanteriorcingulate,3.7736169136050183e-06,-1.1648649293821971e-07,4.513086335080901e-06,-0.02575376287530806,-0.0,-0.0,0.0,0.0
left_cerebellum_white_matter <-> right_amygdala,3.7698712134960523e-06,6.465024785114686e-08,3.042155936336208e-06,0.021181829893250043,0.0,1e-06,0.0,-1e-06
lh_lingual <-> optic_chiasm,3.7684817017973418e-06,1.3483619856269252e-07,7.3099589408850715e-06,0.018420349028131187,0.0,0.0,0.0,-0.0
cc_mid_posterior <-> lh_caudalmiddlefrontal,3.763048011200914e-06,-1.0356081836110884e-07,5.537413704166204e-06,-0.018668306328646963,-0.0,-1e-06,0.0,0.0
right_accumbens_area <-> right_amygdala,3.747630529524235e-06,4.875002231144007e-08,3.3771028764306143e-06,0.014392837799722712,0.0,0.0,0.0,-0.0
rh_caudalanteriorcingulate <-> rh_rostralanteriorcingulate,3.7474049530375735e-06,-8.45398660053621e-08,3.4788328188274003e-06,-0.024231561211286706,-0.0,-1e-06,0.0,1e-06
lh_superiorparietal <-> right_cerebellum_cortex,3.746348926476495e-06,2.760538592489903e-08,1.7436115118004127e-06,0.015742019106932584,0.0,0.0,0.0,-0.0
rh_inferiorparietal <-> rh_paracentral,3.7443442601529177e-06,-1.4173451524179025e-07,3.729038395764594e-06,-0.037906675524471856,-0.0,-0.0,0.0,0.0
fourth_ventricle <-> lh_rostralanteriorcingulate,3.726921802515701e-06,1.6124000153859663e-07,6.141176471266676e-06,0.026212872007782505,0.0,0.0,0.0,-0.0
left_pallidum <-> rh_superiorfrontal,3.722923216893955e-06,-5.401832887547288e-08,5.145213691020314e-06,-0.010478387922030374,-0.0,-0.0,0.0,-0.0
lh_cuneus <-> right_ventraldc,3.7180489765860363e-06,1.228046474604665e-07,4.129485275139086e-06,0.02966664676838119,0.0,0.0,0.0,0.0
fourth_ventricle <-> lh_superiorfrontal,3.6958328074137315e-06,1.317764672898506e-07,5.819907524642629e-06,0.022603526167926383,0.0,0.0,0.0,0.0
lh_paracentral <-> rh_superiorfrontal,3.680512343955397e-06,1.6567432981894407e-08,2.72129988589227e-06,0.006065768562239772,0.0,-0.0,0.0,0.0
rh_bankssts <-> rh_posteriorcingulate,3.6760990096740984e-06,-4.5762225938083436e-08,2.9065823291635155e-06,-0.01569035973389038,-0.0,-0.0,0.0,0.0
lh_superiortemporal <-> right_cerebellum_white_matter,3.665248652041998e-06,2.5234065008824863e-08,8.169561190925577e-07,0.03051439420572269,0.0,0.0,0.0,-0.0
rh_entorhinal <-> right_amygdala,3.6622395203536033e-06,8.585993986997983e-08,3.214054746143981e-06,0.026631042780110865,0.0,0.0,0.0,-0.0
left_inf_lat_vent <-> rh_superiorfrontal,3.660703184190363e-06,-1.5439377778655788e-07,5.237834075962862e-06,-0.02942047624823771,-0.0,-1e-06,0.0,1e-06
lh_parsopercularis <-> lh_superiorparietal,3.65657556613677e-06,1.3387339197251595e-08,1.4406165163133736e-06,0.009228723819631154,0.0,-0.0,0.0,0.0
rh_frontalpole <-> rh_lingual,3.6565188599937013e-06,-1.3603849690846797e-07,3.879156136894931e-06,-0.03497892399277133,-0.0,0.0,0.0,-0.0
lh_caudalmiddlefrontal <-> lh_inferiorparietal,3.6363544045905635e-06,-8.671168216914226e-08,7.204396932714675e-06,-0.012019255798906243,-0.0,0.0,0.0,-0.0
left_vessel <-> rh_caudalanteriorcingulate,3.6228152754113136e-06,-1.1265101931528764e-07,4.917009068778735e-06,-0.02286397644955231,-0.0,-0.0,0.0,0.0
cc_anterior <-> rh_lateraloccipital,3.616394463548095e-06,-1.1996339537958268e-07,5.221171505690675e-06,-0.022932414899622725,-0.0,-0.0,0.0,0.0
rh_cuneus <-> right_cerebellum_white_matter,3.6122271983381988e-06,1.3182004256058315e-07,3.745122248120418e-06,0.03510406155926458,0.0,0.0,0.0,-0.0
lh_pericalcarine <-> rh_parahippocampal,3.6115152281726455e-06,1.3616342332940296e-07,6.008827561633618e-06,0.022622914834337895,0.0,1e-06,0.0,-1e-06
brain_stem <-> lh_caudalanteriorcingulate,3.6024819115134938e-06,1.85159344650362e-07,8.16575867070572e-06,0.02264735935929715,0.0,0.0,0.0,0.0
lh_lingual <-> rh_fusiform,3.584171699844859e-06,1.1135700370867654e-07,6.1799191697284715e-06,0.017990057810974833,0.0,0.0,0.0,0.0
rh_cuneus <-> rh_paracentral,3.5798951631044787e-06,-1.6237358734675642e-07,3.774820471440196e-06,-0.04290126534983843,-0.0,-1e-06,0.0,1e-06
lh_rostralanteriorcingulate <-> rh_transversetemporal,3.5711044941816047e-06,-7.338706821561634e-08,6.092142414051178e-06,-0.01202644304836784,0.0,-1e-06,0.0,1e-06
lh_entorhinal <-> right_cerebellum_white_matter,3.5697032946243897e-06,7.637039148028137e-08,3.0768797672286537e-06,0.024740319429041244,0.0,1e-06,0.0,-1e-06
right_amygdala <-> right_putamen,3.5416528675007575e-06,1.1529127494057061e-07,4.597700400941446e-06,0.025021434752358095,0.0,1e-06,0.0,-0.0
right_cerebellum_cortex <-> right_ventraldc,3.540027042509018e-06,1.0160036684995041e-07,2.6953259872642817e-06,0.03755568361382289,0.0,0.0,0.0,-0.0
left_vessel <-> rh_postcentral,3.534324850001083e-06,-1.5427743331675264e-07,8.530865108409837e-06,-0.0180634433817298,-0.0,-1e-06,0.0,1e-06
rh_caudalanteriorcingulate <-> rh_superiorparietal,3.5278859763224837e-06,-4.220925652776707e-08,3.6244738376910498e-06,-0.011613581060905986,-0.0,-0.0,0.0,0.0
lh_superiorfrontal <-> lh_transversetemporal,3.5263457896243713e-06,-1.7727160878265398e-07,8.115551448685394e-06,-0.02181656345445135,-0.0,-1e-06,0.0,1e-06
lh_caudalmiddlefrontal <-> lh_precentral,3.525842707569289e-06,-4.154394667644458e-08,3.1087496800447612e-06,-0.0133207057117352,-0.0,-0.0,0.0,0.0
fourth_ventricle <-> rh_fusiform,3.5227172286860115e-06,8.579106472186485e-08,4.761866910349564e-06,0.017978511625249875,0.0,1e-06,0.0,-1e-06
rh_frontalpole <-> rh_parsopercularis,3.5164359517043197e-06,2.986259020739392e-08,2.9967437616885775e-06,0.009931870679469936,-0.0,0.0,0.0,-0.0
lh_transversetemporal <-> rh_paracentral,3.5073227902668553e-06,-6.121010611263019e-08,2.3538389206618385e-06,-0.025894364280749003,-0.0,-0.0,0.0,0.0
lh_caudalanteriorcingulate <-> rh_lateraloccipital,3.5049838396765932e-06,1.3648033062681078e-07,6.953291434571844e-06,0.01959997393606184,0.0,1e-06,0.0,-1e-06
left_pallidum <-> rh_caudalanteriorcingulate,3.5036590458495605e-06,-8.37354811719638e-08,5.291985702680126e-06,-0.015793230285331767,-0.0,-0.0,0.0,0.0
cc_mid_posterior <-> lh_paracentral,3.501640054814113e-06,-4.381169566861419e-08,1.4609988018916e-06,-0.02978363790118351,-0.0,-0.0,0.0,0.0
lh_precuneus <-> rh_rostralanteriorcingulate,3.5014055618730265e-06,-1.6947072931833056e-07,4.9293311166173915e-06,-0.0343104613392247,-0.0,-1e-06,0.0,1e-06
cc_mid_anterior <-> lh_bankssts,3.492292836448003e-06,5.112492664089716e-08,3.3282352800575375e-06,0.015314956062658345,0.0,0.0,0.0,0.0
lh_frontalpole <-> rh_inferiortemporal,3.4871038523840994e-06,-2.730061772055113e-08,2.8254491608595658e-06,-0.00962832206530374,-0.0,0.0,0.0,-0.0
lh_postcentral <-> rh_parahippocampal,3.485877665495744e-06,5.9360487346035124e-08,2.349279338677142e-06,0.02516043198993079,0.0,0.0,0.0,0.0
fourth_ventricle <-> rh_rostralmiddlefrontal,3.4858333611815526e-06,1.3775548358581488e-07,6.151156109949817e-06,0.022358706893232237,0.0,1e-06,0.0,-1e-06
left_cerebellum_cortex <-> rh_paracentral,3.4786157692827925e-06,-6.321059267787867e-08,2.0160974063893994e-06,-0.031198200283234608,-0.0,-0.0,0.0,0.0
lh_rostralmiddlefrontal <-> lh_superiorfrontal,3.4742466902642856e-06,-5.416271916429524e-08,2.721957221785536e-06,-0.019825610273976363,-0.0,-0.0,0.0,0.0
left_caudate <-> rh_entorhinal,3.447223800035675e-06,1.7655460369530785e-07,6.340542009795535e-06,0.027801501576239836,0.0,0.0,0.0,0.0
left_cerebellum_white_matter <-> right_ventraldc,3.4468688804583017e-06,1.4988342801199212e-07,4.361079713751858e-06,0.034289795159864904,0.0,0.0,0.0,-0.0
left_amygdala <-> right_cerebellum_white_matter,3.442793602973209e-06,7.565723149894163e-08,4.00770041243916e-06,0.01883097885165854,0.0,1e-06,0.0,-1e-06
lh_precuneus <-> rh_caudalanteriorcingulate,3.436199983029037e-06,-1.892554144787494e-07,7.463278879142321e-06,-0.02532428102033702,-0.0,0.0,0.0,-0.0
cc_anterior <-> lh_parsorbitalis,3.4314734610111527e-06,-6.966334483686535e-08,4.25615170275565e-06,-0.016329317307649294,-0.0,0.0,0.0,-0.0
lh_rostralmiddlefrontal <-> rh_paracentral,3.4199862227311238e-06,-3.923449109303571e-08,9.494897392266087e-07,-0.04089099600446009,-0.0,-0.0,0.0,0.0
lh_paracentral <-> rh_superiorparietal,3.4160732181763716e-06,-8.097364654313696e-08,2.44416318933528e-06,-0.032994401878005924,-0.0,-0.0,0.0,0.0
fourth_ventricle <-> right_ventraldc,3.4095896804733167e-06,1.731785460775727e-07,5.297270857826702e-06,0.0326304329883944,0.0,1e-06,0.0,-0.0
lh_paracentral <-> lh_paracentral,3.4017422577027886e-06,-5.2630049508019857e-08,2.129022674969296e-06,-0.024604717904065848,-0.0,-0.0,0.0,0.0
lh_temporalpole <-> rh_caudalanteriorcingulate,3.3936351486473005e-06,-1.2857811803898877e-07,8.800120533611145e-06,-0.014594365372012271,-0.0,0.0,0.0,-0.0
lh_posteriorcingulate <-> rh_inferiorparietal,3.3810740689509843e-06,-3.921360154110809e-08,1.7736833806959264e-06,-0.021984620121205823,-0.0,-0.0,0.0,0.0
lh_frontalpole <-> rh_parahippocampal,3.374622005896036e-06,1.0784805937724018e-07,5.121543209168993e-06,0.02101669127223528,0.0,1e-06,0.0,-1e-06
lh_caudalanteriorcingulate <-> lh_supramarginal,3.3718672956423728e-06,-4.3652875667269173e-08,1.8809898454040404e-06,-0.02308466953080969,-0.0,-0.0,0.0,0.0
left_inf_lat_vent <-> rh_caudalanteriorcingulate,3.3671335685188963e-06,-7.221689410835778e-08,4.283504920132937e-06,-0.016820032922221916,-0.0,0.0,0.0,-0.0
fourth_ventricle <-> rh_lateralorbitofrontal,3.3494866789276764e-06,9.816308686887315e-08,5.5739287375202464e-06,0.017579573716491617,0.0,1e-06,0.0,-1e-06
left_cerebellum_cortex <-> lh_frontalpole,3.342598232820853e-06,5.205986530853898e-08,2.3836507929125094e-06,0.021749147980434685,0.0,0.0,0.0,0.0
lh_parsorbitalis <-> rh_medialorbitofrontal,3.3392283934899274e-06,6.723037957490033e-08,2.876974501403808e-06,0.02328748644721634,0.0,0.0,0.0,0.0
lh_lingual <-> rh_temporalpole,3.3378146531248697e-06,1.0681257632579341e-07,7.118486115449755e-06,0.01498390746589177,0.0,0.0,0.0,-0.0
lh_rostralmiddlefrontal <-> rh_rostralmiddlefrontal,3.330655644947754e-06,-2.5280187929205882e-08,9.795021168191121e-07,-0.025548391963498222,-0.0,-0.0,0.0,0.0
lh_unknown <-> rh_superiorfrontal,3.328809633673158e-06,4.308702110539388e-09,4.468926104438406e-06,0.0009619944625274496,0.0,0.0,0.0,0.0
lh_superiorfrontal <-> right_cerebellum_white_matter,3.316347338045574e-06,1.3577719665362623e-08,8.90147385128026e-07,0.015083885027818522,0.0,-0.0,0.0,0.0
rh_paracentral <-> right_amygdala,3.3154854313766913e-06,4.907342602390589e-08,2.3873879122626005e-06,0.020469539273513523,0.0,0.0,0.0,-0.0
lh_lingual <-> rh_medialorbitofrontal,3.305566745129159e-06,1.92163200865954e-07,8.809436414773255e-06,0.0217886032427271,0.0,0.0,0.0,0.0
cc_central <-> rh_entorhinal,3.304716839702723e-06,2.9287455461340284e-07,9.903085215872429e-06,0.029544238573119903,0.0,0.0,0.0,0.0
lh_cuneus <-> rh_lateraloccipital,3.30070690958227e-06,1.1257094073381891e-07,6.256610367724924e-06,0.017963609372236667,0.0,1e-06,0.0,-1e-06
lh_superiortemporal <-> rh_superiorfrontal,3.289704419034167e-06,-1.723515398201728e-07,4.3903157907613e-06,-0.03916799339311832,-0.0,-1e-06,0.0,1e-06
lh_posteriorcingulate <-> rh_middletemporal,3.273997599501442e-06,-4.534966023613229e-08,1.7999529202847037e-06,-0.02505571262538632,-0.0,-0.0,0.0,0.0
lh_parsorbitalis <-> lh_postcentral,3.271633125832897e-06,7.120789063748667e-08,1.7555433046763782e-06,0.04033199890870929,0.0,0.0,0.0,0.0
lh_superiorfrontal <-> right_amygdala,3.262153741195519e-06,2.141494317240106e-08,2.7765442505318365e-06,0.007685125821459261,-0.0,0.0,0.0,-0.0
lh_caudalanteriorcingulate <-> lh_rostralmiddlefrontal,3.2619087349044416e-06,-7.686989514634282e-08,3.7950803315176483e-06,-0.02020191124734637,-0.0,-0.0,0.0,0.0
lh_rostralanteriorcingulate <-> lh_temporalpole,3.25628734640219e-06,-9.755677137434943e-08,7.675299448204534e-06,-0.012693945373480663,0.0,-1e-06,0.0,1e-06
lh_insula <-> lh_precuneus,3.254171606931096e-06,2.068321040231117e-08,2.552275321117869e-06,0.008072204509735318,0.0,-1e-06,0.0,1e-06
lh_parsorbitalis <-> rh_paracentral,3.2494869707208927e-06,-9.156050150403565e-08,3.2797497235116263e-06,-0.027832056903799925,-0.0,-0.0,0.0,-0.0
lh_bankssts <-> lh_precuneus,3.23960291612405e-06,3.321082929462872e-08,1.6077996608992554e-06,0.02052839427359532,0.0,-0.0,0.0,0.0
rh_superiorfrontal <-> right_choroid_plexus,3.2394795464037846e-06,-3.617239670940476e-08,1.3729936448743216e-06,-0.026155143115420387,0.0,-0.0,0.0,1e-06
lh_entorhinal <-> right_cerebellum_cortex,3.234232153023213e-06,9.159981292642182e-08,5.978200145539705e-06,0.015296718663394994,0.0,1e-06,0.0,-1e-06
brain_stem <-> rh_rostralmiddlefrontal,3.2296873691660955e-06,1.6478314321145435e-07,5.8180677630139315e-06,0.02827406096016946,0.0,2e-06,0.0,-2e-06
