Edge_Name,Global_Saliency_Mean,Global_Contrib_Mean,Contrib_Std,Robustness_Z_Score,PD_Contrib_Mean,HC_Contrib_Mean,Prodromal_Contrib_Mean,Contrastive_Delta_C
rh_entorhinal <-> right_thalamus,6.275522712947738e-06,4.1957976409389545e-07,1.7078963109079205e-05,0.02455267539731399,0.0,0.0,2e-06,0.0
left_lateral_ventricle <-> right_accumbens_area,6.273871746388603e-06,1.5594988404829858e-07,8.238023038282678e-06,0.018907547096372917,-0.0,2e-06,0.0,-2e-06
left_cerebellum_cortex <-> lh_parstriangularis,6.270760421559201e-06,-4.5502478947758287e-07,1.8801989775271398e-05,-0.024188020242054284,-0.0,0.0,-2e-06,-0.0
right_inf_lat_vent <-> right_lateral_ventricle,6.27071601914221e-06,2.601774645568576e-07,2.050359334951877e-05,0.012683173548575835,-0.0,0.0,1e-06,-0.0
rh_paracentral <-> rh_temporalpole,6.258599146196012e-06,1.865219284932056e-07,9.942751883874473e-06,0.018740739312049958,0.0,0.0,1e-06,0.0
csf <-> lh_inferiortemporal,6.25210487168659e-06,-6.03482326556325e-08,1.608531809482904e-05,-0.003749427771484717,0.0,2e-06,-1e-06,-2e-06
cc_central <-> lh_entorhinal,6.252038608695823e-06,-1.0904493924652833e-07,2.7084357197275495e-05,-0.0040246365120444145,-1e-06,0.0,1e-06,-1e-06
cc_anterior <-> lh_temporalpole,6.2394319599086016e-06,2.300525493376469e-07,1.3192392985405846e-05,0.01742506450095456,0.0,0.0,1e-06,0.0
rh_pericalcarine <-> rh_postcentral,6.221871725405647e-06,7.142119235202167e-07,2.7962990114542784e-05,0.025532198045174564,0.0,0.0,3e-06,0.0
rh_corpuscallosum <-> right_amygdala,6.185901129560734e-06,3.530144206703203e-07,1.583311314845208e-05,0.02228188471309446,0.0,0.0,2e-06,0.0
rh_paracentral <-> right_inf_lat_vent,6.159959441183435e-06,9.510187349436554e-08,7.392837925087443e-06,0.012846677781783557,-0.0,0.0,1e-06,-0.0
lh_pericalcarine <-> rh_supramarginal,6.158714625663525e-06,-1.1263414427127046e-06,9.689306966835539e-05,-0.011623382484863862,0.0,0.0,-5e-06,0.0
rh_bankssts <-> rh_corpuscallosum,6.154909021873376e-06,2.4757691960317893e-07,9.068998838680718e-06,0.027269187275185805,0.0,0.0,1e-06,0.0
lh_corpuscallosum <-> lh_parsorbitalis,6.150035492810752e-06,3.8766138084624785e-07,1.9667580409657107e-05,0.019700663027452114,-0.0,-0.0,2e-06,0.0
lh_lateraloccipital <-> lh_superiorfrontal,6.141350075928669e-06,4.776326366734023e-07,1.853205219176935e-05,0.025759426827922483,-0.0,0.0,2e-06,-0.0
lh_inferiorparietal <-> lh_lingual,6.1378745753907845e-06,5.1367788040302634e-08,1.1960096300079338e-05,0.004291342922609751,0.0,0.0,-1e-06,0.0
csf <-> left_cerebellum_cortex,6.134137470283516e-06,-1.3822426985604173e-07,5.82123258126398e-06,-0.02370412565949825,-0.0,0.0,-1e-06,-0.0
cc_central <-> lh_frontalpole,6.122665182418759e-06,6.104952736313181e-07,2.3691503682685082e-05,0.025757660011981005,0.0,0.0,2e-06,0.0
rh_inferiorparietal <-> rh_superiorfrontal,6.1167659504384446e-06,9.206163927574857e-07,2.7520290929183977e-05,0.03344012582814988,0.0,0.0,3e-06,0.0
left_vessel <-> lh_precentral,6.11382984810889e-06,5.907819953865689e-07,2.4909204989041046e-05,0.02370789901388839,0.0,0.0,3e-06,0.0
lh_precentral <-> rh_entorhinal,6.113104541412788e-06,1.5286172987380473e-07,1.2781418030565077e-05,0.011950334943986805,-0.0,0.0,1e-06,-0.0
rh_temporalpole <-> right_lateral_ventricle,6.101769765783171e-06,1.8674603173470434e-07,1.3361027673709061e-05,0.013966468119866052,0.0,1e-06,-0.0,-1e-06
rh_middletemporal <-> rh_rostralanteriorcingulate,6.074287967009937e-06,1.499820812769916e-07,1.7453523087009892e-05,0.008588306066864287,-0.0,0.0,1e-06,-0.0
lh_lingual <-> rh_bankssts,6.072856211155821e-06,-2.052441371741272e-07,1.1235112369428127e-05,-0.018251852932312223,-0.0,0.0,-1e-06,-0.0
lh_corpuscallosum <-> lh_superiorparietal,6.068528199059128e-06,7.107499319379181e-07,2.73614510002653e-05,0.025966834273090933,0.0,0.0,2e-06,0.0
lh_frontalpole <-> right_cerebellum_white_matter,6.051082267602104e-06,-7.785753238957535e-08,4.760795008097445e-06,-0.01631961387094356,0.0,0.0,-1e-06,-0.0
rh_caudalanteriorcingulate <-> right_cerebellum_white_matter,6.042363227348101e-06,3.393387811052201e-07,1.7572088672233758e-05,0.019300254220712448,0.0,0.0,1e-06,0.0
left_amygdala <-> lh_pericalcarine,6.031074904756488e-06,1.3916056382407482e-07,3.7893154823226835e-05,0.0036714770702621835,1e-06,0.0,-2e-06,1e-06
left_accumbens_area <-> rh_caudalmiddlefrontal,6.022305364724011e-06,-4.586191549905914e-08,1.596576681316279e-05,-0.0028707176334892724,0.0,-2e-06,0.0,2e-06
left_cerebellum_cortex <-> right_putamen,6.013568961637074e-06,-1.3489151236134422e-07,5.5424077621146625e-06,-0.024294237408451807,-0.0,0.0,-1e-06,-0.0
rh_lateraloccipital <-> rh_postcentral,6.0068410280603596e-06,7.185625403923886e-07,2.8191214502976255e-05,0.0254798437959668,0.0,1e-06,3e-06,-1e-06
brain_stem <-> left_inf_lat_vent,6.00148082046306e-06,-3.5548634266459055e-07,1.9928522941828288e-05,-0.017829121229377975,0.0,0.0,-2e-06,0.0
lh_precentral <-> right_vessel,6.00063214549439e-06,5.8843279509758926e-08,3.7178000044169933e-06,0.015784988314833614,-0.0,0.0,0.0,-0.0
cc_central <-> rh_superiorparietal,5.995316630620021e-06,4.495534160375431e-07,2.0088328151588362e-05,0.022367702061925735,-0.0,0.0,2e-06,-0.0
cc_central <-> rh_middletemporal,5.982583890100488e-06,4.80264318182154e-07,2.297495924970753e-05,0.020894721324696938,0.0,0.0,2e-06,0.0
rh_entorhinal <-> wm_hypointensities,5.980898375005535e-06,5.81274393931544e-07,2.9121176035236163e-05,0.019953687871318775,1e-06,0.0,0.0,1e-06
lh_pericalcarine <-> lh_rostralmiddlefrontal,5.9720645067875e-06,-2.203750830559646e-07,1.3089207813346834e-05,-0.01682354278183323,-0.0,0.0,-1e-06,-0.0
lh_bankssts <-> lh_superiorfrontal,5.970843884507927e-06,3.666731688409367e-07,2.2071167243594945e-05,0.01660569682734037,-0.0,0.0,2e-06,-0.0
lh_caudalmiddlefrontal <-> rh_fusiform,5.96767508233845e-06,2.654939838991462e-07,1.3439501771143678e-05,0.019740060889747734,0.0,0.0,-0.0,0.0
left_vessel <-> lh_corpuscallosum,5.963166642843393e-06,1.162428418453434e-06,4.902708710120188e-05,0.02370508705083633,-0.0,0.0,5e-06,-0.0
lh_superiorparietal <-> right_lateral_ventricle,5.94563373780464e-06,-5.452454093783638e-08,1.3677402983760173e-05,-0.003983556340273509,-0.0,1e-06,0.0,-1e-06
rh_pericalcarine <-> right_lateral_ventricle,5.943807570546279e-06,-5.436944339270896e-09,1.3824216358443626e-05,-0.0003930070340379266,-0.0,1e-06,1e-06,-1e-06
lh_corpuscallosum <-> lh_pericalcarine,5.943185228188191e-06,1.38247731753635e-07,9.688116556083445e-06,0.014255111387263625,0.0,0.0,0.0,0.0
left_cerebellum_cortex <-> left_putamen,5.927847651241535e-06,-3.681112570093353e-07,1.375518814926187e-05,-0.02674218855694134,0.0,0.0,-2e-06,0.0
cc_central <-> lh_inferiorparietal,5.92162265801586e-06,3.038114071928708e-07,1.578444482550684e-05,0.019235333090165868,0.0,3e-06,0.0,-2e-06
cc_mid_anterior <-> rh_superiorparietal,5.920528659199396e-06,1.461808992661396e-07,9.376584326150987e-06,0.01557338582245303,-0.0,0.0,1e-06,-0.0
rh_rostralanteriorcingulate <-> right_cerebellum_cortex,5.885351229936917e-06,-4.5128148279589585e-07,2.83460538391297e-05,-0.015914819648605465,0.0,-0.0,-2e-06,0.0
lh_precentral <-> rh_temporalpole,5.883963925551191e-06,2.2379181790939524e-07,1.1980763885833615e-05,0.01866368315147896,-0.0,0.0,1e-06,-0.0
rh_bankssts <-> rh_posteriorcingulate,5.882594573977735e-06,1.9766138417450954e-07,1.700274288162002e-05,0.011618431287059305,-0.0,0.0,2e-06,-0.0
rh_inferiorparietal <-> right_hippocampus,5.878964797654695e-06,-4.259402073095383e-08,7.0400903070461974e-06,-0.006041627677929647,0.0,0.0,-1e-06,-0.0
cc_anterior <-> lh_pericalcarine,5.8781453722229835e-06,-4.830803426853747e-07,2.0165066410625223e-05,-0.023944423916788686,-0.0,0.0,-1e-06,-0.0
lh_lateraloccipital <-> rh_rostralanteriorcingulate,5.877705174062248e-06,-9.92856207622605e-08,1.679860034545914e-05,-0.005906834520524643,0.0,0.0,-1e-06,0.0
left_amygdala <-> rh_rostralmiddlefrontal,5.87755950230561e-06,-1.3774370426688804e-07,8.312786495573098e-06,-0.01655019077326495,0.0,0.0,-1e-06,0.0
lh_caudalanteriorcingulate <-> rh_postcentral,5.875381271351366e-06,5.113150000533836e-07,2.0765694688451443e-05,0.024611210730662476,0.0,0.0,2e-06,0.0
cc_mid_anterior <-> right_lateral_ventricle,5.868364021719228e-06,5.518885547153944e-07,1.984403071419601e-05,0.027797305376423317,0.0,0.0,2e-06,0.0
rh_posteriorcingulate <-> right_pallidum,5.858873208105732e-06,2.3612622870350333e-07,9.286599011269119e-06,0.025399205496254778,-0.0,0.0,1e-06,-0.0
rh_frontalpole <-> rh_postcentral,5.854614481792309e-06,9.406424754396018e-07,3.540693948048829e-05,0.026559112369317385,0.0,0.0,4e-06,0.0
lh_parsorbitalis <-> lh_superiorparietal,5.829847320323036e-06,-3.9964213224112847e-07,2.044083001859055e-05,-0.019541609405478368,-0.0,0.0,-1e-06,-1e-06
lh_posteriorcingulate <-> third_ventricle,5.817010389180498e-06,-2.1246763604085232e-07,2.1429464493737172e-05,-0.009910118608742195,-0.0,-0.0,0.0,-0.0
lh_cuneus <-> rh_postcentral,5.81625946675347e-06,4.958329013329041e-07,1.9957977880739314e-05,0.024831402773696675,0.0,0.0,2e-06,0.0
brain_stem <-> right_pallidum,5.812522404119093e-06,-3.0909955313199023e-07,1.267216000136915e-05,-0.024372784533440696,-0.0,0.0,-1e-06,-0.0
left_lateral_ventricle <-> rh_superiorparietal,5.811026674339527e-06,3.710618513875662e-07,1.2892263634871113e-05,0.028759438024866628,0.0,0.0,1e-06,0.0
rh_pericalcarine <-> rh_posteriorcingulate,5.808291023279704e-06,5.849442016468505e-07,2.984796042715488e-05,0.01959089613886895,0.0,0.0,1e-06,0.0
cc_mid_posterior <-> lh_pericalcarine,5.798911098530342e-06,1.0588944874126603e-07,1.5596107375005952e-05,0.006785128808664604,0.0,0.0,0.0,0.0
cc_central <-> lh_lateraloccipital,5.7979181782980816e-06,-6.805877177278452e-07,3.6636657686156146e-05,-0.018571617732684745,-0.0,0.0,-3e-06,-0.0
left_amygdala <-> rh_caudalmiddlefrontal,5.7962354209818194e-06,7.630556177396732e-08,3.942212966268747e-06,0.019307047070898812,0.0,0.0,0.0,0.0
lh_fusiform <-> rh_lateraloccipital,5.795721239557291e-06,-3.863083545323714e-07,2.1679788420637194e-05,-0.017810609630696552,-0.0,1e-06,-2e-06,-1e-06
rh_rostralanteriorcingulate <-> right_thalamus,5.794192375685001e-06,2.8180720184965967e-07,1.2238794983803148e-05,0.02300693270009822,0.0,0.0,1e-06,-0.0
left_cerebellum_cortex <-> right_hippocampus,5.7931244722131485e-06,-1.9355270813641308e-07,8.43375078345464e-06,-0.022922598392609565,-0.0,0.0,-1e-06,-0.0
csf <-> right_inf_lat_vent,5.78624362907327e-06,2.4298697643872344e-07,1.6309556435253494e-05,0.014889312549808223,0.0,0.0,0.0,0.0
rh_paracentral <-> rh_rostralanteriorcingulate,5.7844070574680295e-06,8.612436710896968e-08,5.841867063189448e-06,0.014717416882335884,-0.0,0.0,1e-06,-0.0
cc_mid_anterior <-> rh_parsorbitalis,5.771999473226595e-06,-3.1125686655967966e-08,1.7189797801384605e-05,-0.0018096542189270568,0.0,0.0,-0.0,0.0
rh_inferiortemporal <-> right_cerebellum_cortex,5.760110024369779e-06,-3.35222823659354e-07,2.3042156164460304e-05,-0.014541929235069546,0.0,1e-06,-2e-06,-1e-06
left_hippocampus <-> lh_lateraloccipital,5.758287274358927e-06,1.0073277592434015e-07,1.731293396734409e-05,0.005814995087681688,0.0,0.0,-1e-06,0.0
lh_caudalanteriorcingulate <-> rh_inferiorparietal,5.755813012757663e-06,1.2830852584090182e-07,1.4383970485890465e-05,0.008914046750802698,0.0,-2e-06,1e-06,2e-06
rh_caudalanteriorcingulate <-> right_inf_lat_vent,5.747586831429534e-06,5.512973114556335e-07,2.0898123365356527e-05,0.026367613287048956,-0.0,0.0,3e-06,-0.0
lh_inferiortemporal <-> right_accumbens_area,5.746000705370575e-06,-3.871414776525928e-07,1.44740177448727e-05,-0.026728873470873767,-0.0,0.0,-2e-06,-0.0
cc_central <-> right_thalamus,5.743833625434518e-06,3.4131297492803674e-07,1.4083704044027649e-05,0.024217407564526772,0.0,0.0,1e-06,0.0
lh_temporalpole <-> right_cerebral_white_matter,5.73928221691337e-06,1.3008232813280054e-07,2.2207133724137648e-05,0.005855045468420326,-0.0,2e-06,1e-06,-2e-06
left_pallidum <-> right_thalamus,5.737820348950026e-06,5.429913897537329e-07,2.966310309200791e-05,0.01829911041221641,1e-06,0.0,1e-06,1e-06
lh_pericalcarine <-> rh_parsorbitalis,5.737628601578654e-06,-1.8930984109427347e-07,1.5472897970471195e-05,-0.012227028909918738,0.0,0.0,-1e-06,0.0
brain_stem <-> left_hippocampus,5.736768643340368e-06,-9.013551670171963e-08,1.2052455806891136e-05,-0.007472401818063142,0.0,0.0,-0.0,0.0
rh_rostralanteriorcingulate <-> rh_supramarginal,5.73437583976345e-06,5.53794715268806e-07,2.749727670554533e-05,0.02013266239319008,-0.0,1e-06,2e-06,-1e-06
left_cerebellum_cortex <-> lh_posteriorcingulate,5.731952674264317e-06,-2.1594626220034565e-07,1.3312675311710156e-05,-0.016208926296547705,-0.0,0.0,-1e-06,-0.0
left_amygdala <-> rh_paracentral,5.71962488485563e-06,2.40977241598254e-07,2.1210099518872074e-05,0.011356084422881293,-0.0,0.0,2e-06,-0.0
left_cerebellum_white_matter <-> right_cerebral_white_matter,5.717899153063122e-06,-4.678647306814008e-08,7.650911500363404e-06,-0.006107167935032367,-0.0,0.0,0.0,-0.0
rh_lateraloccipital <-> right_vessel,5.717545890333026e-06,-1.2104356510769393e-07,2.3661430112543135e-05,-0.005113487631807879,-0.0,0.0,-0.0,-0.0
left_amygdala <-> lh_corpuscallosum,5.695271813258362e-06,2.960947317371072e-07,1.6258688272987546e-05,0.018200283069455665,0.0,0.0,1e-06,0.0
lh_paracentral <-> optic_chiasm,5.6936767925456e-06,5.362510952243079e-07,4.936533301009164e-05,0.010860708425292149,0.0,-5e-06,4e-06,5e-06
lh_lateralorbitofrontal <-> lh_lingual,5.692780378217066e-06,-5.852633852357732e-07,2.7456183268177607e-05,-0.02130850797583736,0.0,0.0,-3e-06,0.0
left_accumbens_area <-> rh_precentral,5.692418722247475e-06,-1.8263836533791728e-07,2.0213533796548702e-05,-0.009030981784651596,-0.0,0.0,1e-06,-0.0
lh_lateraloccipital <-> rh_caudalmiddlefrontal,5.69208696038089e-06,2.0713050753158982e-07,1.2901614734966809e-05,0.01604218463633722,-0.0,0.0,1e-06,-0.0
lh_parahippocampal <-> rh_entorhinal,5.689635060767709e-06,-3.523956674099564e-07,1.3025486761948575e-05,-0.027033564134990497,0.0,0.0,-2e-06,0.0
lh_isthmuscingulate <-> lh_parsorbitalis,5.6819014862957605e-06,-4.501605320236583e-07,2.5701465698599655e-05,-0.017508162984585345,-0.0,0.0,-2e-06,-0.0
brain_stem <-> lh_bankssts,5.679197429787465e-06,-3.2686358836587614e-07,1.5895427847143733e-05,-0.02055044300015945,-0.0,0.0,-2e-06,-0.0
lh_parahippocampal <-> rh_posteriorcingulate,5.675782591247519e-06,-2.478701543204193e-07,1.068076314657616e-05,-0.023185449992856925,-0.0,0.0,-1e-06,-0.0
left_cerebellum_cortex <-> lh_pericalcarine,5.670012719049018e-06,-2.0395388753981917e-07,1.2548878132973137e-05,-0.0162398173929518,-0.0,1e-06,-1e-06,-1e-06
left_accumbens_area <-> right_cerebellum_white_matter,5.6681152361650924e-06,-1.7646489624318785e-07,1.0370587552662786e-05,-0.01699950945434893,0.0,0.0,-1e-06,0.0
brain_stem <-> left_lateral_ventricle,5.65481297129811e-06,2.3180110191062566e-07,6.162493921976895e-06,0.0375538809500173,-0.0,0.0,1e-06,-0.0
lh_lateraloccipital <-> lh_pericalcarine,5.652307539703917e-06,-6.626603617712207e-07,3.5673288017696446e-05,-0.0185706082198083,0.0,0.0,-3e-06,-0.0
fourth_ventricle <-> lh_inferiortemporal,5.647753564159522e-06,-2.697332760437709e-07,9.883219393508455e-06,-0.027264459152776834,0.0,0.0,-1e-06,0.0
lh_lateraloccipital <-> right_pallidum,5.644991686951355e-06,-2.0112998161141476e-07,1.1578055643482552e-05,-0.017356663429946156,-0.0,0.0,-1e-06,-0.0
left_cerebellum_cortex <-> third_ventricle,5.6441124062085905e-06,-1.4484903726867166e-07,1.3618916056498054e-05,-0.01062806731424616,-0.0,0.0,-1e-06,-0.0
fourth_ventricle <-> lh_transversetemporal,5.626829763114006e-06,1.1002413837164152e-07,1.986222976875415e-05,0.005536577407364551,0.0,0.0,0.0,0.0
left_cerebellum_cortex <-> lh_rostralmiddlefrontal,5.626248407628573e-06,-1.304597342428263e-07,1.1331975095379113e-05,-0.01150238235807602,0.0,0.0,-1e-06,0.0
left_lateral_ventricle <-> rh_inferiorparietal,5.6233731436818724e-06,1.9144316549214085e-07,1.1838955509789042e-05,0.016156965509236627,-0.0,0.0,1e-06,-0.0
rh_pericalcarine <-> right_cerebellum_cortex,5.619985877478684e-06,-2.8572132394176885e-07,1.349196990471297e-05,-0.021161454658703952,-0.0,0.0,-1e-06,-0.0
cc_mid_anterior <-> left_inf_lat_vent,5.617675790912036e-06,-2.3376317650364444e-07,2.171280269871747e-05,-0.010761188588130296,0.0,0.0,-2e-06,0.0
left_vessel <-> lh_caudalmiddlefrontal,5.614968518811986e-06,5.668883487361585e-07,2.771381708280614e-05,0.020447701953990073,-0.0,0.0,3e-06,-0.0
lh_posteriorcingulate <-> lh_temporalpole,5.612167493136746e-06,2.0986537990044306e-07,1.2333615881245026e-05,0.01700193702716511,-0.0,0.0,1e-06,-0.0
left_vessel <-> rh_parstriangularis,5.598096325226156e-06,-3.6568398264647473e-07,1.7769685629376328e-05,-0.02056751678681408,-0.0,0.0,-1e-06,-0.0
rh_precentral <-> rh_superiorparietal,5.593168556215834e-06,4.452002453417186e-07,2.5324679969795693e-05,0.017572759785104513,0.0,0.0,2e-06,0.0
cc_central <-> rh_inferiorparietal,5.587479683887981e-06,3.587539761871555e-07,1.616078719973245e-05,0.02218531304357843,0.0,0.0,2e-06,0.0
lh_precentral <-> right_accumbens_area,5.583895127505259e-06,1.593011715182199e-08,5.971185685615048e-06,0.002663371108864661,-0.0,0.0,0.0,-0.0
rh_parahippocampal <-> right_vessel,5.581502574635495e-06,-4.165617641508893e-07,1.571372149125567e-05,-0.0264925682118288,-0.0,0.0,-2e-06,-0.0
left_cerebellum_cortex <-> lh_parsopercularis,5.580770804054952e-06,-3.7673958291627523e-07,1.5948361021775836e-05,-0.023607661363356715,0.0,0.0,-2e-06,0.0
csf <-> rh_fusiform,5.579833159299937e-06,1.3637700487536026e-07,1.608657752199789e-05,0.008472422456822564,0.0,0.0,-1e-06,0.0
rh_pericalcarine <-> rh_temporalpole,5.572364451485766e-06,-2.093348147761904e-07,1.1545048469828869e-05,-0.018116307804573895,-0.0,0.0,-1e-06,-0.0
lh_bankssts <-> rh_paracentral,5.56620574305148e-06,4.1161449175905296e-07,2.6569072189906765e-05,0.015486413100430231,-0.0,-0.0,2e-06,0.0
lh_pericalcarine <-> right_hippocampus,5.5527762110495055e-06,-7.402237368344172e-08,7.99074513229755e-06,-0.009251934970985,0.0,0.0,-0.0,-0.0
right_cerebellum_cortex <-> right_inf_lat_vent,5.5382540100690135e-06,-3.9765881094067837e-07,2.3880831957197275e-05,-0.016644828930743073,0.0,0.0,-2e-06,0.0
lh_pericalcarine <-> third_ventricle,5.524655337940748e-06,-9.360844333979217e-08,8.158143007574643e-06,-0.011460186636422176,0.0,0.0,-1e-06,0.0
lh_temporalpole <-> rh_caudalanteriorcingulate,5.523584218877141e-06,1.5379406856178927e-07,7.651192465864411e-06,0.02007442956785667,0.0,0.0,1e-06,0.0
fourth_ventricle <-> lh_fusiform,5.51757739537678e-06,-3.3094485429450124e-07,1.70556545347123e-05,-0.01939245011794565,0.0,0.0,-2e-06,0.0
rh_posteriorcingulate <-> rh_rostralanteriorcingulate,5.509348914083024e-06,2.204476232633469e-07,1.0788992573945894e-05,0.020413721164621243,0.0,0.0,1e-06,0.0
lh_medialorbitofrontal <-> rh_paracentral,5.50240107763154e-06,5.5975518383396165e-08,8.608290987822752e-06,0.006494967327337519,0.0,0.0,0.0,0.0
fourth_ventricle <-> left_inf_lat_vent,5.501199628999073e-06,-1.2073443243584036e-07,7.692241156785122e-06,-0.01567523399724793,0.0,0.0,-1e-06,0.0
lh_superiorparietal <-> rh_lingual,5.498568964966229e-06,1.5301147127859857e-07,1.298769288038185e-05,0.011772202396745918,0.0,1e-06,-0.0,-0.0
cc_mid_anterior <-> right_vessel,5.494623651208307e-06,3.8684726965679935e-10,1.536472276446747e-05,2.5161251723565527e-05,-0.0,0.0,1e-06,-0.0
rh_inferiorparietal <-> right_choroid_plexus,5.489632556841043e-06,5.34589304656317e-07,2.267164666461887e-05,0.02356924576777856,0.0,0.0,2e-06,0.0
lh_pericalcarine <-> rh_bankssts,5.481179022275553e-06,-1.1037013059427913e-07,7.0799677242749336e-06,-0.015567085054053093,0.0,0.0,-0.0,0.0
left_amygdala <-> rh_posteriorcingulate,5.47237203967468e-06,4.6633837664830596e-07,2.092105632710357e-05,0.022279734446294792,0.0,-0.0,2e-06,0.0
rh_rostralanteriorcingulate <-> rh_temporalpole,5.470809665393461e-06,1.472861889313426e-07,1.4335756112021443e-05,0.010266882259898441,-0.0,0.0,1e-06,-0.0
rh_inferiorparietal <-> rh_parahippocampal,5.469934790079527e-06,-3.523014027975277e-07,1.553428708711868e-05,-0.02266436542396818,0.0,0.0,-2e-06,-0.0
left_accumbens_area <-> rh_inferiortemporal,5.4535211943794555e-06,-2.1840887081558416e-07,2.057350752532957e-05,-0.010610867489266124,0.0,0.0,-1e-06,0.0
brain_stem <-> rh_pericalcarine,5.43885473868276e-06,-1.52840039872865e-07,1.2944787479482278e-05,-0.011797958099654837,0.0,0.0,-1e-06,0.0
lh_bankssts <-> rh_posteriorcingulate,5.423310786147326e-06,7.052360351497398e-08,3.81772628395513e-06,0.01842441133019131,-0.0,0.0,0.0,-0.0
rh_corpuscallosum <-> rh_parahippocampal,5.42070990653311e-06,5.14058004639733e-07,2.803515132344383e-05,0.018329657013118544,-0.0,0.0,3e-06,-0.0
lh_pericalcarine <-> rh_inferiortemporal,5.4175306782161305e-06,-6.181273007205299e-07,3.270294875137019e-05,-0.018895493201133068,0.0,0.0,-3e-06,0.0
rh_postcentral <-> right_cerebellum_cortex,5.4170251980926215e-06,-7.695697526157962e-08,1.0016095712888358e-05,-0.007675667325083769,0.0,0.0,-0.0,0.0
cc_mid_anterior <-> lh_superiorfrontal,5.416680879067727e-06,-2.6165116821417467e-08,2.3041550776248175e-05,-0.0011350696998822934,-0.0,0.0,1e-06,-0.0
lh_precentral <-> lh_temporalpole,5.409911448006912e-06,1.8722116607356875e-07,9.642876996108181e-06,0.019395374679388542,-0.0,0.0,1e-06,-0.0
brain_stem <-> rh_fusiform,5.4082252679929865e-06,1.3248232749043544e-07,2.5998803451274066e-05,0.005093749419831371,0.0,0.0,1e-06,0.0
lh_lateraloccipital <-> lh_parstriangularis,5.399544314788271e-06,-1.0799231392312672e-07,1.466553147941587e-05,-0.007358664595868193,-0.0,0.0,-0.0,-0.0
lh_cuneus <-> rh_lateraloccipital,5.3963847949149085e-06,-7.829191990532897e-07,5.179368290230588e-05,-0.015113195726445938,0.0,0.0,-4e-06,0.0
lh_lingual <-> right_inf_lat_vent,5.393688547798199e-06,-2.2415717291656713e-08,2.1548664785284006e-05,-0.0010397544335379125,0.0,1e-06,-1e-06,-1e-06
lh_pericalcarine <-> rh_superiorfrontal,5.3768301049547364e-06,4.525597801114188e-07,1.983536193836387e-05,0.022804309718159242,0.0,0.0,2e-06,0.0
optic_chiasm <-> rh_superiortemporal,5.373005561874168e-06,-2.2241767083777518e-08,1.7879976053058045e-05,-0.0012432530383390643,0.0,0.0,-1e-06,0.0
right_cerebellum_cortex <-> right_pallidum,5.371507210569798e-06,-2.1869967936203302e-07,1.4382594705025756e-05,-0.01519529201261154,0.0,0.0,-1e-06,0.0
cc_central <-> lh_rostralanteriorcingulate,5.370503738836459e-06,-1.6828597996236533e-07,1.0887247029473028e-05,-0.015442981104054438,-0.0,0.0,-0.0,-0.0
left_lateral_ventricle <-> lh_lateraloccipital,5.362507728476091e-06,3.030174416942807e-07,1.2582589291182675e-05,0.024063156090261228,0.0,0.0,1e-06,0.0
lh_parsorbitalis <-> lh_pericalcarine,5.358698669287345e-06,-2.1407190821962397e-07,1.9977574023551343e-05,-0.010710249676493165,0.0,0.0,-2e-06,0.0
fourth_ventricle <-> lh_superiorparietal,5.342738068031892e-06,-4.1012666470498505e-07,2.624303553543749e-05,-0.015622066414048699,0.0,0.0,-2e-06,0.0
lh_lateraloccipital <-> rh_caudalanteriorcingulate,5.3378420577590325e-06,3.1238233125290623e-07,1.7284837015713358e-05,0.018062172599203383,-0.0,0.0,2e-06,-0.0
lh_entorhinal <-> rh_cuneus,5.3375854099357735e-06,-1.0503384679525263e-07,8.118212030570524e-06,-0.012922134216014076,0.0,-0.0,-1e-06,0.0
cc_mid_posterior <-> right_cerebellum_white_matter,5.332993997443454e-06,3.871444054931679e-07,2.5820126990337808e-05,0.014988095321327135,-0.0,0.0,2e-06,-0.0
lh_frontalpole <-> rh_corpuscallosum,5.32881569549832e-06,5.036510812940097e-07,2.011834019476413e-05,0.025021987725794777,0.0,0.0,2e-06,0.0
lh_lingual <-> rh_inferiortemporal,5.316125771400522e-06,-3.567472624998847e-07,1.623344186244115e-05,-0.021962541284108787,0.0,0.0,-2e-06,0.0
rh_superiorparietal <-> wm_hypointensities,5.294414101323733e-06,3.2563791332376675e-07,1.839521204612372e-05,0.017692700986422408,-0.0,1e-06,1e-06,-1e-06
fourth_ventricle <-> lh_caudalmiddlefrontal,5.2932289922575045e-06,3.094083256039173e-07,2.8753902325904544e-05,0.01075682715433457,-0.0,0.0,1e-06,-0.0
lh_cuneus <-> right_cerebellum_white_matter,5.288290727950832e-06,3.072601355236653e-08,6.025326283322024e-06,0.0050910277439803996,0.0,0.0,-0.0,0.0
lh_caudalanteriorcingulate <-> lh_entorhinal,5.2878474395519184e-06,-2.042227415824684e-07,1.3669749000483129e-05,-0.014928836894248268,-0.0,-0.0,-1e-06,0.0
fourth_ventricle <-> right_hippocampus,5.282645902076687e-06,-5.348017135672515e-07,3.782840403101233e-05,-0.014133833793014323,-0.0,0.0,-2e-06,-0.0
left_accumbens_area <-> rh_caudalanteriorcingulate,5.281257703865456e-06,4.94916290856994e-07,2.8536867525250552e-05,0.017336973677382492,-0.0,0.0,2e-06,-0.0
left_amygdala <-> rh_fusiform,5.279586217470802e-06,-3.979621090294448e-08,8.8533654761664e-06,-0.004489966143216878,0.0,1e-06,-1e-06,-1e-06
